infProb,recProb,numvert,degrees,iteration,totalinf,newinf,newrec
0.25,0.25,10000,8,21,6928,0,30
0.25,0.25,10000,8,22,6928,0,11
0.25,0.25,10000,8,23,6928,0,11
0.25,0.25,10000,8,24,6929,1,10
0.25,0.25,10000,8,25,6930,1,10
0.25,0.25,10000,8,26,6930,0,6
0.25,0.25,10000,8,27,6930,0,3
0.25,0.25,10000,8,28,6930,0,4
0.25,0.25,10000,8,29,6930,0,2
0.25,0.25,10000,8,30,6930,0,0
0.25,0.25,10000,8,31,6930,0,4
0.25,0.25,10000,8,32,6930,0,3
0.25,0.25,10000,8,33,6930,0,0
0.25,0.25,10000,8,34,6930,0,0
0.25,0.25,10000,8,35,6930,0,1
0.25,0.25,10000,8,36,6930,0,0
0.25,0.25,10000,8,37,6930,0,1
0.25,0.25,10000,8,38,6930,0,0
0.25,0.25,10000,8,39,6930,0,0
0.25,0.25,10000,8,40,6930,0,0
0.25,0.25,10000,8,41,6930,0,0
0.25,0.25,10000,8,42,6930,0,0
0.25,0.25,10000,8,43,6930,0,0
0.25,0.25,10000,8,44,6930,0,0
0.25,0.25,10000,8,45,6930,0,0
0.25,0.25,10000,8,46,6930,0,1
0.25,0.25,10000,8,47,6930,0,0
0.25,0.25,10000,8,48,6930,0,0
0.25,0.25,10000,8,49,6930,0,0
0.25,0.25,10000,8,50,6930,0,0
0.25,0.25,10000,8,51,6930,0,0
0.25,0.25,10000,8,52,6930,0,0
0.25,0.25,10000,8,53,6930,0,0
0.25,0.25,10000,8,54,6930,0,0
0.25,0.25,10000,8,55,6930,0,0
0.25,0.5,10000,8,1,19,14,2
0.25,0.5,10000,8,2,172,153,8
0.25,0.5,10000,8,3,1455,1283,83
0.25,0.5,10000,8,4,3760,2305,712
0.25,0.5,10000,8,5,5062,1302,1435
0.25,0.5,10000,8,6,5624,562,1411
0.25,0.5,10000,8,7,5881,257,1011
0.25,0.5,10000,8,8,5994,113,582
0.25,0.5,10000,8,9,6056,62,390
0.25,0.5,10000,8,10,6074,18,217
0.25,0.5,10000,8,11,6088,14,107
0.25,0.5,10000,8,12,6092,4,70
0.25,0.5,10000,8,13,6097,5,35
0.25,0.5,10000,8,14,6097,0,20
0.25,0.5,10000,8,15,6097,0,6
0.25,0.5,10000,8,16,6097,0,7
0.25,0.5,10000,8,17,6097,0,1
0.25,0.5,10000,8,18,6097,0,0
0.25,0.5,10000,8,19,6097,0,0
0.25,0.5,10000,8,20,6097,0,0
0.25,0.5,10000,8,21,6097,0,0
0.25,0.5,10000,8,22,6097,0,0
0.25,0.5,10000,8,23,6097,0,0
0.25,0.5,10000,8,24,6097,0,0
0.25,0.5,10000,8,25,6097,0,0
0.25,0.5,10000,8,26,6097,0,0
0.25,0.75,10000,8,1,41,36,3
0.25,0.75,10000,8,2,471,430,30
0.25,0.75,10000,8,3,2458,1987,328
0.25,0.75,10000,8,4,4409,1951,1591
0.25,0.75,10000,8,5,5179,770,1867
0.25,0.75,10000,8,6,5440,261,1006
0.25,0.75,10000,8,7,5515,75,449
0.25,0.75,10000,8,8,5547,32,182
0.25,0.75,10000,8,9,5559,12,68
0.25,0.75,10000,8,10,5562,3,23
0.25,0.75,10000,8,11,5563,1,11
0.25,0.75,10000,8,12,5564,1,5
0.25,0.75,10000,8,13,5564,0,1
0.25,0.75,10000,8,14,5564,0,0
0.25,0.75,10000,8,15,5564,0,0
0.25,0.75,10000,8,16,5564,0,0
0.25,0.75,10000,8,17,5564,0,0
0.25,0.75,10000,8,18,5564,0,0
0.25,0.75,10000,8,19,5564,0,0
0.25,0.75,10000,8,20,5564,0,0
0.25,0.75,10000,8,21,5564,0,0
0.25,0.75,10000,8,22,5564,0,0
0.5,0.25,10000,8,1,37,32,0
0.5,0.25,10000,8,2,848,811,11
0.5,0.25,10000,8,3,4288,3440,191
0.5,0.25,10000,8,4,6491,2203,1045
0.5,0.25,10000,8,5,7177,686,1254
0.5,0.25,10000,8,6,7404,227,1212
0.5,0.25,10000,8,7,7506,102,936
0.5,0.25,10000,8,8,7542,36,728
0.5,0.25,10000,8,9,7558,16,506
0.5,0.25,10000,8,10,7567,9,415
0.5,0.25,10000,8,11,7568,1,328
0.5,0.25,10000,8,12,7569,1,234
0.5,0.25,10000,8,13,7569,0,165
0.5,0.25,10000,8,14,7569,0,156
0.5,0.25,10000,8,15,7569,0,98
0.5,0.25,10000,8,16,7569,0,68
0.5,0.25,10000,8,17,7569,0,51
0.5,0.25,10000,8,18,7569,0,45
0.5,0.25,10000,8,19,7569,0,28
0.5,0.25,10000,8,20,7569,0,34
0.5,0.25,10000,8,21,7569,0,10
0.5,0.25,10000,8,22,7569,0,13
0.5,0.25,10000,8,23,7569,0,9
0.5,0.25,10000,8,24,7569,0,11
0.5,0.25,10000,8,25,7569,0,5
0.5,0.25,10000,8,26,7569,0,3
0.5,0.25,10000,8,27,7569,0,2
0.5,0.25,10000,8,28,7569,0,5
0.5,0.25,10000,8,29,7569,0,3
0.5,0.25,10000,8,30,7569,0,0
0.5,0.25,10000,8,31,7569,0,1
0.5,0.25,10000,8,32,7569,0,1
0.5,0.25,10000,8,33,7569,0,1
0.5,0.25,10000,8,34,7569,0,0
0.5,0.25,10000,8,35,7569,0,0
0.5,0.25,10000,8,36,7569,0,0
0.5,0.25,10000,8,37,7569,0,0
0.5,0.25,10000,8,38,7569,0,0
0.5,0.25,10000,8,39,7569,0,0
0.5,0.25,10000,8,40,7569,0,0
0.5,0.25,10000,8,41,7569,0,0
0.5,0.25,10000,8,42,7569,0,0
0.5,0.5,10000,8,1,164,159,1
0.5,0.5,10000,8,2,2086,1922,67
0.5,0.5,10000,8,3,5408,3322,1017
0.5,0.5,10000,8,4,6682,1274,2073
0.5,0.5,10000,8,5,7033,351,1765
0.5,0.5,10000,8,6,7157,124,1081
0.5,0.5,10000,8,7,7194,37,565
0.5,0.5,10000,8,8,7204,10,305
0.5,0.5,10000,8,9,7212,8,153
0.5,0.5,10000,8,10,7212,0,99
0.5,0.5,10000,8,11,7213,1,43
0.5,0.5,10000,8,12,7213,0,29
0.5,0.5,10000,8,13,7214,1,8
0.5,0.5,10000,8,14,7214,0,3
0.5,0.5,10000,8,15,7214,0,3
0.5,0.5,10000,8,16,7214,0,1
0.5,0.5,10000,8,17,7214,0,1
0.5,0.5,10000,8,18,7214,0,0
0.5,0.5,10000,8,19,7214,0,0
0.5,0.5,10000,8,20,7214,0,0
0.5,0.5,10000,8,21,7214,0,0
0.5,0.5,10000,8,22,7214,0,0
0.5,0.5,10000,8,23,7214,0,0
0.5,0.5,10000,8,24,7214,0,0
0.5,0.5,10000,8,25,7214,0,0
0.5,0.5,10000,8,26,7214,0,0
0.5,0.75,10000,8,1,148,143,5
0.5,0.75,10000,8,2,2006,1858,107
0.5,0.75,10000,8,3,5428,3422,1408
0.5,0.75,10000,8,4,6623,1195,2925
0.5,0.75,10000,8,5,6886,263,1661
0.5,0.75,10000,8,6,6940,54,587
0.5,0.75,10000,8,7,6954,14,178
0.5,0.75,10000,8,8,6954,0,62
0.5,0.75,10000,8,9,6955,1,16
0.5,0.75,10000,8,10,6955,0,5
0.5,0.75,10000,8,11,6955,0,1
0.5,0.75,10000,8,12,6955,0,0
0.5,0.75,10000,8,13,6955,0,0
0.5,0.75,10000,8,14,6955,0,0
0.5,0.75,10000,8,15,6955,0,0
0.5,0.75,10000,8,16,6955,0,0
0.5,0.75,10000,8,17,6955,0,0
0.5,0.75,10000,8,18,6955,0,0
0.5,0.75,10000,8,19,6955,0,0
0.5,0.75,10000,8,20,6955,0,0
0.75,0.25,10000,8,1,105,100,0
0.75,0.25,10000,8,2,2017,1912,28
0.75,0.25,10000,8,3,6164,4147,493
0.75,0.25,10000,8,4,7433,1269,1376
0.75,0.25,10000,8,5,7702,269,1345
0.75,0.25,10000,8,6,7779,77,1103
0.75,0.25,10000,8,7,7793,14,830
0.75,0.25,10000,8,8,7797,4,644
0.75,0.25,10000,8,9,7800,3,504
0.75,0.25,10000,8,10,7800,0,373
0.75,0.25,10000,8,11,7800,0,284
0.75,0.25,10000,8,12,7800,0,212
0.75,0.25,10000,8,13,7800,0,157
0.75,0.25,10000,8,14,7800,0,102
0.75,0.25,10000,8,15,7800,0,83
0.75,0.25,10000,8,16,7800,0,82
0.75,0.25,10000,8,17,7800,0,41
0.75,0.25,10000,8,18,7800,0,37
0.75,0.25,10000,8,19,7800,0,26
0.75,0.25,10000,8,20,7800,0,17
0.75,0.25,10000,8,21,7800,0,16
0.75,0.25,10000,8,22,7800,0,13
0.75,0.25,10000,8,23,7800,0,9
0.75,0.25,10000,8,24,7800,0,5
0.75,0.25,10000,8,25,7800,0,3
0.75,0.25,10000,8,26,7800,0,4
0.75,0.25,10000,8,27,7800,0,2
0.75,0.25,10000,8,28,7800,0,1
0.75,0.25,10000,8,29,7800,0,4
0.75,0.25,10000,8,30,7800,0,2
0.75,0.25,10000,8,31,7800,0,1
0.75,0.25,10000,8,32,7800,0,1
0.75,0.25,10000,8,33,7800,0,1
0.75,0.25,10000,8,34,7800,0,0
0.75,0.25,10000,8,35,7800,0,0
0.75,0.25,10000,8,36,7800,0,1
0.75,0.25,10000,8,37,7800,0,0
0.75,0.25,10000,8,38,7800,0,0
0.75,0.25,10000,8,39,7800,0,0
0.75,0.25,10000,8,40,7800,0,0
0.75,0.25,10000,8,41,7800,0,0
0.75,0.25,10000,8,42,7800,0,0
0.75,0.25,10000,8,43,7800,0,0
0.75,0.25,10000,8,44,7800,0,0
0.75,0.25,10000,8,45,7800,0,0
0.75,0.5,10000,8,1,100,95,2
0.75,0.5,10000,8,2,1992,1892,44
0.75,0.5,10000,8,3,6188,4196,966
0.75,0.5,10000,8,4,7401,1213,2558
0.75,0.5,10000,8,5,7617,216,1864
0.75,0.5,10000,8,6,7663,46,1106
0.75,0.5,10000,8,7,7668,5,557
0.75,0.5,10000,8,8,7669,1,298
0.75,0.5,10000,8,9,7669,0,128
0.75,0.5,10000,8,10,7669,0,84
0.75,0.5,10000,8,11,7669,0,27
0.75,0.5,10000,8,12,7669,0,16
0.75,0.5,10000,8,13,7669,0,11
0.75,0.5,10000,8,14,7669,0,0
0.75,0.5,10000,8,15,7669,0,2
0.75,0.5,10000,8,16,7669,0,3
0.75,0.5,10000,8,17,7669,0,2
0.75,0.5,10000,8,18,7669,0,0
0.75,0.5,10000,8,19,7669,0,0
0.75,0.5,10000,8,20,7669,0,1
0.75,0.5,10000,8,21,7669,0,0
0.75,0.5,10000,8,22,7669,0,0
0.75,0.5,10000,8,23,7669,0,0
0.75,0.5,10000,8,24,7669,0,0
0.75,0.5,10000,8,25,7669,0,0
0.75,0.5,10000,8,26,7669,0,0
0.75,0.5,10000,8,27,7669,0,0
0.75,0.5,10000,8,28,7669,0,0
0.75,0.5,10000,8,29,7669,0,0
0.75,0.75,10000,8,1,170,165,5
0.75,0.75,10000,8,2,2923,2753,128
0.75,0.75,10000,8,3,6556,3633,2109
0.75,0.75,10000,8,4,7435,879,3278
0.75,0.75,10000,8,5,7544,109,1414
0.75,0.75,10000,8,6,7558,14,457
0.75,0.75,10000,8,7,7560,2,129
0.75,0.75,10000,8,8,7561,1,25
0.75,0.75,10000,8,9,7561,0,12
0.75,0.75,10000,8,10,7561,0,3
0.75,0.75,10000,8,11,7561,0,1
0.75,0.75,10000,8,12,7561,0,0
0.75,0.75,10000,8,13,7561,0,0
0.75,0.75,10000,8,14,7561,0,0
0.75,0.75,10000,8,15,7561,0,0
0.75,0.75,10000,8,16,7561,0,0
0.75,0.75,10000,8,17,7561,0,0
0.75,0.75,10000,8,18,7561,0,0
0.75,0.75,10000,8,19,7561,0,0
0.75,0.75,10000,8,20,7561,0,0
0.25,0.25,10000,16,1,115,110,1
0.25,0.25,10000,16,2,1463,1348,28
0.25,0.25,10000,16,3,5112,3649,364
0.25,0.25,10000,16,4,6847,1735,1183
0.25,0.25,10000,16,5,7545,698,1286
0.25,0.25,10000,16,6,7840,295,1181
0.25,0.25,10000,16,7,7996,156,933
0.25,0.25,10000,16,8,8062,66,780
0.25,0.25,10000,16,9,8104,42,560
0.25,0.25,10000,16,10,8136,32,437
0.25,0.25,10000,16,11,8143,7,320
0.25,0.25,10000,16,12,8154,11,273
0.25,0.25,10000,16,13,8157,3,209
0.25,0.25,10000,16,14,8160,3,148
0.25,0.25,10000,16,15,8161,1,110
0.25,0.25,10000,16,16,8163,2,75
0.25,0.25,10000,16,17,8164,1,71
0.25,0.25,10000,16,18,8165,1,54
0.25,0.25,10000,16,19,8165,0,39
0.25,0.25,10000,16,20,8165,0,27
0.25,0.25,10000,16,21,8166,1,22
0.25,0.25,10000,16,22,8166,0,18
0.25,0.25,10000,16,23,8166,0,11
0.25,0.25,10000,16,24,8166,0,7
0.25,0.25,10000,16,25,8166,0,9
0.25,0.25,10000,16,26,8166,0,8
0.25,0.25,10000,16,27,8166,0,1
0.25,0.25,10000,16,28,8166,0,1
0.25,0.25,10000,16,29,8166,0,1
0.25,0.25,10000,16,30,8166,0,4
0.25,0.25,10000,16,31,8166,0,1
0.25,0.25,10000,16,32,8166,0,1
0.25,0.25,10000,16,33,8166,0,1
0.25,0.25,10000,16,34,8166,0,0
0.25,0.25,10000,16,35,8166,0,1
0.25,0.25,10000,16,36,8166,0,1
0.25,0.25,10000,16,37,8166,0,0
0.25,0.25,10000,16,38,8166,0,0
0.25,0.25,10000,16,39,8166,0,0
0.25,0.25,10000,16,40,8166,0,0
0.25,0.25,10000,16,41,8166,0,0
0.25,0.25,10000,16,42,8166,0,0
0.25,0.25,10000,16,43,8166,0,0
0.25,0.25,10000,16,44,8166,0,0
0.25,0.25,10000,16,45,8166,0,0
0.25,0.5,10000,16,1,208,203,1
0.25,0.5,10000,16,2,2337,2129,92
0.25,0.5,10000,16,3,5693,3356,1126
0.25,0.5,10000,16,4,6966,1273,2251
0.25,0.5,10000,16,5,7391,425,1768
0.25,0.5,10000,16,6,7512,121,1098
0.25,0.5,10000,16,7,7563,51,606
0.25,0.5,10000,16,8,7580,17,297
0.25,0.5,10000,16,9,7589,9,172
0.25,0.5,10000,16,10,7595,6,79
0.25,0.5,10000,16,11,7596,1,60
0.25,0.5,10000,16,12,7596,0,25
0.25,0.5,10000,16,13,7596,0,11
0.25,0.5,10000,16,14,7596,0,2
0.25,0.5,10000,16,15,7596,0,3
0.25,0.5,10000,16,16,7596,0,1
0.25,0.5,10000,16,17,7596,0,0
0.25,0.5,10000,16,18,7596,0,1
0.25,0.5,10000,16,19,7596,0,2
0.25,0.5,10000,16,20,7596,0,1
0.25,0.5,10000,16,21,7596,0,0
0.25,0.5,10000,16,22,7596,0,0
0.25,0.5,10000,16,23,7596,0,0
0.25,0.5,10000,16,24,7596,0,0
0.25,0.5,10000,16,25,7596,0,0
0.25,0.5,10000,16,26,7596,0,0
0.25,0.5,10000,16,27,7596,0,0
0.25,0.5,10000,16,28,7596,0,0
0.25,0.5,10000,16,29,7596,0,0
0.25,0.75,10000,16,1,74,69,3
0.25,0.75,10000,16,2,1238,1164,56
0.25,0.75,10000,16,3,4781,3543,866
0.25,0.75,10000,16,4,6509,1728,2913
0.25,0.75,10000,16,5,6952,443,2028
0.25,0.75,10000,16,6,7056,104,807
0.25,0.75,10000,16,7,7086,30,274
0.25,0.75,10000,16,8,7096,10,106
0.25,0.75,10000,16,9,7099,3,37
0.25,0.75,10000,16,10,7099,0,6
0.25,0.75,10000,16,11,7100,1,2
0.25,0.75,10000,16,12,7100,0,1
0.25,0.75,10000,16,13,7100,0,1
0.25,0.75,10000,16,14,7100,0,0
0.25,0.75,10000,16,15,7100,0,0
0.25,0.75,10000,16,16,7100,0,0
0.25,0.75,10000,16,17,7100,0,0
0.25,0.75,10000,16,18,7100,0,0
0.25,0.75,10000,16,19,7100,0,0
0.25,0.75,10000,16,20,7100,0,0
0.25,0.75,10000,16,21,7100,0,0
0.25,0.75,10000,16,22,7100,0,0
0.5,0.25,10000,16,1,659,654,2
0.5,0.25,10000,16,2,5319,4660,174
0.5,0.25,10000,16,3,7800,2481,1274
0.5,0.25,10000,16,4,8361,561,1581
0.5,0.25,10000,16,5,8538,177,1385
0.5,0.25,10000,16,6,8604,66,1008
0.5,0.25,10000,16,7,8620,16,846
0.5,0.25,10000,16,8,8631,11,569
0.5,0.25,10000,16,9,8633,2,458
0.5,0.25,10000,16,10,8637,4,322
0.5,0.25,10000,16,11,8638,1,257
0.5,0.25,10000,16,12,8638,0,187
0.5,0.25,10000,16,13,8639,1,154
0.5,0.25,10000,16,14,8639,0,106
0.5,0.25,10000,16,15,8639,0,64
0.5,0.25,10000,16,16,8640,1,69
0.5,0.25,10000,16,17,8641,1,44
0.5,0.25,10000,16,18,8641,0,34
0.5,0.25,10000,16,19,8641,0,32
0.5,0.25,10000,16,20,8641,0,17
0.5,0.25,10000,16,21,8641,0,10
0.5,0.25,10000,16,22,8641,0,12
0.5,0.25,10000,16,23,8641,0,5
0.5,0.25,10000,16,24,8641,0,7
0.5,0.25,10000,16,25,8641,0,8
0.5,0.25,10000,16,26,8641,0,6
0.5,0.25,10000,16,27,8641,0,4
0.5,0.25,10000,16,28,8641,0,1
0.5,0.25,10000,16,29,8641,0,2
0.5,0.25,10000,16,30,8641,0,1
0.5,0.25,10000,16,31,8641,0,1
0.5,0.25,10000,16,32,8641,0,0
0.5,0.25,10000,16,33,8641,0,1
0.5,0.25,10000,16,34,8641,0,0
0.5,0.25,10000,16,35,8641,0,0
0.5,0.25,10000,16,36,8641,0,0
0.5,0.25,10000,16,37,8641,0,0
0.5,0.25,10000,16,38,8641,0,0
0.5,0.25,10000,16,39,8641,0,0
0.5,0.25,10000,16,40,8641,0,0
0.5,0.25,10000,16,41,8641,0,0
0.5,0.25,10000,16,42,8641,0,0
0.5,0.5,10000,16,1,530,525,2
0.5,0.5,10000,16,2,4824,4294,263
0.5,0.5,10000,16,3,7667,2843,2278
0.5,0.5,10000,16,4,8192,525,2594
0.5,0.5,10000,16,5,8310,118,1488
0.5,0.5,10000,16,6,8347,37,848
0.5,0.5,10000,16,7,8352,5,444
0.5,0.5,10000,16,8,8358,6,214
0.5,0.5,10000,16,9,8360,2,117
0.5,0.5,10000,16,10,8360,0,56
0.5,0.5,10000,16,11,8360,0,27
0.5,0.5,10000,16,12,8360,0,15
0.5,0.5,10000,16,13,8360,0,6
0.5,0.5,10000,16,14,8360,0,5
0.5,0.5,10000,16,15,8360,0,1
0.5,0.5,10000,16,16,8360,0,0
0.5,0.5,10000,16,17,8360,0,0
0.5,0.5,10000,16,18,8360,0,1
0.5,0.5,10000,16,19,8360,0,0
0.5,0.5,10000,16,20,8360,0,1
0.5,0.5,10000,16,21,8360,0,0
0.5,0.5,10000,16,22,8360,0,0
0.5,0.5,10000,16,23,8360,0,0
0.5,0.5,10000,16,24,8360,0,0
0.5,0.5,10000,16,25,8360,0,0
0.5,0.5,10000,16,26,8360,0,0
0.5,0.5,10000,16,27,8360,0,0
0.5,0.5,10000,16,28,8360,0,0
0.5,0.5,10000,16,29,8360,0,0
0.5,0.75,10000,16,1,266,261,5
0.5,0.75,10000,16,2,3830,3564,180
0.5,0.75,10000,16,3,7404,3574,2734
0.5,0.75,10000,16,4,7989,585,3334
0.5,0.75,10000,16,5,8091,102,1278
0.5,0.75,10000,16,6,8114,23,418
0.5,0.75,10000,16,7,8118,4,126
0.5,0.75,10000,16,8,8118,0,33
0.5,0.75,10000,16,9,8118,0,9
0.5,0.75,10000,16,10,8118,0,1
0.5,0.75,10000,16,11,8118,0,0
0.5,0.75,10000,16,12,8118,0,0
0.5,0.75,10000,16,13,8118,0,0
0.5,0.75,10000,16,14,8118,0,0
0.5,0.75,10000,16,15,8118,0,0
0.5,0.75,10000,16,16,8118,0,0
0.5,0.75,10000,16,17,8118,0,0
0.5,0.75,10000,16,18,8118,0,0
0.5,0.75,10000,16,19,8118,0,0
0.75,0.25,10000,16,1,112,107,2
0.75,0.25,10000,16,2,2897,2785,21
0.75,0.25,10000,16,3,7776,4879,708
0.75,0.25,10000,16,4,8631,855,1793
0.75,0.25,10000,16,5,8764,133,1550
0.75,0.25,10000,16,6,8788,24,1182
0.75,0.25,10000,16,7,8796,8,864
0.75,0.25,10000,16,8,8798,2,662
0.75,0.25,10000,16,9,8798,0,504
0.75,0.25,10000,16,10,8798,0,383
0.75,0.25,10000,16,11,8798,0,277
0.75,0.25,10000,16,12,8798,0,223
0.75,0.25,10000,16,13,8798,0,169
0.75,0.25,10000,16,14,8798,0,126
0.75,0.25,10000,16,15,8798,0,98
0.75,0.25,10000,16,16,8798,0,61
0.75,0.25,10000,16,17,8798,0,35
0.75,0.25,10000,16,18,8798,0,41
0.75,0.25,10000,16,19,8798,0,20
0.75,0.25,10000,16,20,8798,0,22
0.75,0.25,10000,16,21,8798,0,16
0.75,0.25,10000,16,22,8798,0,10
0.75,0.25,10000,16,23,8798,0,4
0.75,0.25,10000,16,24,8798,0,4
0.75,0.25,10000,16,25,8798,0,3
0.75,0.25,10000,16,26,8798,0,3
0.75,0.25,10000,16,27,8798,0,4
0.75,0.25,10000,16,28,8798,0,5
0.75,0.25,10000,16,29,8798,0,0
0.75,0.25,10000,16,30,8798,0,2
0.75,0.25,10000,16,31,8798,0,2
0.75,0.25,10000,16,32,8798,0,1
0.75,0.25,10000,16,33,8798,0,1
0.75,0.25,10000,16,34,8798,0,0
0.75,0.25,10000,16,35,8798,0,1
0.75,0.25,10000,16,36,8798,0,0
0.75,0.25,10000,16,37,8798,0,1
0.75,0.25,10000,16,38,8798,0,0
0.75,0.25,10000,16,39,8798,0,0
0.75,0.25,10000,16,40,8798,0,0
0.75,0.25,10000,16,41,8798,0,0
0.75,0.25,10000,16,42,8798,0,0
0.75,0.25,10000,16,43,8798,0,0
0.75,0.25,10000,16,44,8798,0,0
0.75,0.25,10000,16,45,8798,0,0
0.75,0.25,10000,16,46,8798,0,0
0.75,0.5,10000,16,1,661,656,4
0.75,0.5,10000,16,2,6222,5561,336
0.75,0.5,10000,16,3,8436,2214,2952
0.75,0.5,10000,16,4,8665,229,2595
0.75,0.5,10000,16,5,8694,29,1388
0.75,0.5,10000,16,6,8700,6,733
0.75,0.5,10000,16,7,8700,0,342
0.75,0.5,10000,16,8,8700,0,187
0.75,0.5,10000,16,9,8700,0,94
0.75,0.5,10000,16,10,8700,0,39
0.75,0.5,10000,16,11,8700,0,14
0.75,0.5,10000,16,12,8700,0,5
0.75,0.5,10000,16,13,8700,0,5
0.75,0.5,10000,16,14,8700,0,3
0.75,0.5,10000,16,15,8700,0,2
0.75,0.5,10000,16,16,8700,0,0
0.75,0.5,10000,16,17,8700,0,1
0.75,0.5,10000,16,18,8700,0,0
0.75,0.5,10000,16,19,8700,0,0
0.75,0.5,10000,16,20,8700,0,0
0.75,0.5,10000,16,21,8700,0,0
0.75,0.5,10000,16,22,8700,0,0
0.75,0.5,10000,16,23,8700,0,0
0.75,0.5,10000,16,24,8700,0,0
0.75,0.5,10000,16,25,8700,0,0
0.75,0.5,10000,16,26,8700,0,0
0.75,0.75,10000,16,1,43,38,3
0.75,0.75,10000,16,2,1767,1724,25
0.75,0.75,10000,16,3,7295,5528,1277
0.75,0.75,10000,16,4,8468,1173,4513
0.75,0.75,10000,16,5,8595,127,1971
0.75,0.75,10000,16,6,8606,11,598
0.75,0.75,10000,16,7,8610,4,152
0.75,0.75,10000,16,8,8610,0,53
0.75,0.75,10000,16,9,8610,0,16
0.75,0.75,10000,16,10,8610,0,2
0.75,0.75,10000,16,11,8610,0,0
0.75,0.75,10000,16,12,8610,0,0
0.75,0.75,10000,16,13,8610,0,0
0.75,0.75,10000,16,14,8610,0,0
0.75,0.75,10000,16,15,8610,0,0
0.75,0.75,10000,16,16,8610,0,0
0.75,0.75,10000,16,17,8610,0,0
0.75,0.75,10000,16,18,8610,0,0
0.75,0.75,10000,16,19,8610,0,0
